indicator,year,month,avg_concentration
Цинк,2015,6,59.0
Цинк,2015,8,52.0
Цинк,2015,9,84.83333333333333
Цинк,2015,10,89.0
Цинк,2015,11,58.0
Цинк,2016,2,70.0
Цинк,2016,3,81.66666666666667
Цинк,2016,4,52.0
Цинк,2016,5,61.4
Цинк,2016,7,64.0
Цинк,2016,9,111.0
Цинк,2016,10,68.25
Цинк,2016,11,87.5
Цинк,2016,12,89.42857142857143
Цинк,2017,1,105.0
Цинк,2017,2,93.0
Цинк,2017,3,116.625
Цинк,2017,4,101.0
Цинк,2017,5,82.5
Цинк,2017,6,52.0
Цинк,2017,7,58.0
Цинк,2017,8,77.0
Цинк,2017,9,54.5
Цинк,2017,10,64.85714285714286
Цинк,2017,11,85.0
Цинк,2017,12,61.5
Цинк,2018,1,98.0
Цинк,2018,2,51.0
Цинк,2018,3,79.0
Цинк,2018,4,94.0
Цинк,2018,5,68.66666666666667
Цинк,2018,6,143.14285714285714
Цинк,2018,7,61.0
Цинк,2018,8,87.0
Цинк,2018,9,66.0
Цинк,2018,10,66.5
Цинк,2018,11,75.0
Цинк,2018,12,65.66666666666667
Цинк,2019,1,130.0
Цинк,2019,2,137.5
Цинк,2019,3,113.5
Цинк,2019,4,93.0
Цинк,2019,5,64.33333333333333
Цинк,2019,6,59.5
Цинк,2019,7,59.8
Цинк,2019,8,55.5
Цинк,2019,10,90.0
Цинк,2019,11,73.83333333333333
Цинк,2019,12,80.0
Цинк,2020,1,77.0
Цинк,2020,2,66.0
Цинк,2020,3,82.33333333333333
Цинк,2020,4,81.625
Цинк,2020,5,71.5
Цинк,2020,6,64.5
Цинк,2020,7,85.0
Цинк,2020,8,213.25
Цинк,2020,9,93.0
Цинк,2020,10,76.0
Цинк,2020,11,91.5
Цинк,2020,12,113.33333333333333
Цинк,2021,1,126.5
Цинк,2021,2,116.25
Цинк,2021,3,74.0
Цинк,2021,4,65.0
Цинк,2021,5,58.0
Цинк,2021,6,93.0
Этилацетат,2020,10,130.0
